region	dataset	gene_id	direction	method	external_gene_name
DLPFC	MSBB_MD36_AD	ENSG00000002586	Decreased in AA	DEG	CD99
Dentate Gyrus	PSY_SZ	ENSG00000002586	Increased in AA	DEG	CD99
Dentate Gyrus	PSY_ASD	ENSG00000002586	Increased in AA	DEG	CD99
Dentate Gyrus	MSBB_MD36_AD	ENSG00000002586	Increased in AA	DEG	CD99
Caudate	PSY_SZ	ENSG00000137491	All	DEG	SLCO2B1
DLPFC	PSY_SZ	ENSG00000137491	All	DEG	SLCO2B1
Hippocampus	PSY_SZ	ENSG00000137491	All	DEG	SLCO2B1
DLPFC	PSY_SZ	ENSG00000137491	Decreased in AA	DEG	SLCO2B1
Hippocampus	PSY_SZ	ENSG00000137491	Decreased in AA	DEG	SLCO2B1
Caudate	PSY_SZ	ENSG00000137491	Increased in AA	DEG	SLCO2B1
Caudate	PSY_SZ	ENSG00000148450	All	DEG	MSRB2
Caudate	PSY_BD	ENSG00000148450	All	DEG	MSRB2
Dentate Gyrus	PSY_SZ	ENSG00000148450	All	DEG	MSRB2
Dentate Gyrus	PSY_BD	ENSG00000148450	All	DEG	MSRB2
Caudate	PSY_SZ	ENSG00000148450	Decreased in AA	DEG	MSRB2
Caudate	PSY_BD	ENSG00000148450	Decreased in AA	DEG	MSRB2
Dentate Gyrus	PSY_SZ	ENSG00000148450	Decreased in AA	DEG	MSRB2
Dentate Gyrus	PSY_BD	ENSG00000148450	Decreased in AA	DEG	MSRB2
Caudate	PSY_SZ	ENSG00000261026	All	DEG	
Caudate	PSY_SZ	ENSG00000261026	Decreased in AA	DEG	
Caudate	PSY_SZ	ENSG00000130222	All	DEG	GADD45G
Caudate	PSY_ASD	ENSG00000130222	All	DEG	GADD45G
Caudate	PSY_BD	ENSG00000130222	All	DEG	GADD45G
Dentate Gyrus	PSY_SZ	ENSG00000130222	All	DEG	GADD45G
Dentate Gyrus	PSY_ASD	ENSG00000130222	All	DEG	GADD45G
Dentate Gyrus	PSY_BD	ENSG00000130222	All	DEG	GADD45G
Hippocampus	PSY_SZ	ENSG00000130222	All	DEG	GADD45G
Hippocampus	PSY_ASD	ENSG00000130222	All	DEG	GADD45G
Hippocampus	PSY_BD	ENSG00000130222	All	DEG	GADD45G
Caudate	PSY_SZ	ENSG00000130222	Decreased in AA	DEG	GADD45G
Caudate	PSY_ASD	ENSG00000130222	Decreased in AA	DEG	GADD45G
Caudate	PSY_BD	ENSG00000130222	Decreased in AA	DEG	GADD45G
Dentate Gyrus	PSY_SZ	ENSG00000130222	Decreased in AA	DEG	GADD45G
Dentate Gyrus	PSY_ASD	ENSG00000130222	Decreased in AA	DEG	GADD45G
Dentate Gyrus	PSY_BD	ENSG00000130222	Decreased in AA	DEG	GADD45G
Hippocampus	PSY_SZ	ENSG00000130222	Decreased in AA	DEG	GADD45G
Hippocampus	PSY_ASD	ENSG00000130222	Decreased in AA	DEG	GADD45G
Hippocampus	PSY_BD	ENSG00000130222	Decreased in AA	DEG	GADD45G
Caudate	PSY_SZ	ENSG00000257335	All	DEG	MGAM
Caudate	MAYO_AD	ENSG00000257335	All	DEG	MGAM
DLPFC	PSY_SZ	ENSG00000257335	All	DEG	MGAM
DLPFC	MAYO_AD	ENSG00000257335	All	DEG	MGAM
Hippocampus	PSY_SZ	ENSG00000257335	All	DEG	MGAM
Hippocampus	MAYO_AD	ENSG00000257335	All	DEG	MGAM
Caudate	PSY_SZ	ENSG00000257335	Increased in AA	DEG	MGAM
Caudate	MAYO_AD	ENSG00000257335	Increased in AA	DEG	MGAM
DLPFC	PSY_SZ	ENSG00000257335	Increased in AA	DEG	MGAM
DLPFC	MAYO_AD	ENSG00000257335	Increased in AA	DEG	MGAM
Hippocampus	PSY_SZ	ENSG00000257335	Increased in AA	DEG	MGAM
Hippocampus	MAYO_AD	ENSG00000257335	Increased in AA	DEG	MGAM
Caudate	PSY_SZ	ENSG00000246985	All	DEG	SOCS2-AS1
DLPFC	PSY_SZ	ENSG00000246985	All	DEG	SOCS2-AS1
Caudate	PSY_SZ	ENSG00000246985	Decreased in AA	DEG	SOCS2-AS1
DLPFC	PSY_SZ	ENSG00000246985	Decreased in AA	DEG	SOCS2-AS1
Caudate	PSY_SZ	ENSG00000167123	All	DEG	CERCAM
Caudate	PSY_ASD	ENSG00000167123	All	DEG	CERCAM
Caudate	MAYO_AD	ENSG00000167123	All	DEG	CERCAM
DLPFC	PSY_SZ	ENSG00000167123	All	DEG	CERCAM
DLPFC	PSY_ASD	ENSG00000167123	All	DEG	CERCAM
DLPFC	MAYO_AD	ENSG00000167123	All	DEG	CERCAM
Hippocampus	PSY_SZ	ENSG00000167123	All	DEG	CERCAM
Hippocampus	PSY_ASD	ENSG00000167123	All	DEG	CERCAM
Hippocampus	MAYO_AD	ENSG00000167123	All	DEG	CERCAM
Caudate	PSY_SZ	ENSG00000167123	Decreased in AA	DEG	CERCAM
Caudate	PSY_ASD	ENSG00000167123	Decreased in AA	DEG	CERCAM
Caudate	MAYO_AD	ENSG00000167123	Decreased in AA	DEG	CERCAM
DLPFC	PSY_SZ	ENSG00000167123	Decreased in AA	DEG	CERCAM
DLPFC	PSY_ASD	ENSG00000167123	Decreased in AA	DEG	CERCAM
DLPFC	MAYO_AD	ENSG00000167123	Decreased in AA	DEG	CERCAM
Hippocampus	PSY_SZ	ENSG00000167123	Decreased in AA	DEG	CERCAM
Hippocampus	PSY_ASD	ENSG00000167123	Decreased in AA	DEG	CERCAM
Hippocampus	MAYO_AD	ENSG00000167123	Decreased in AA	DEG	CERCAM
Caudate	PSY_SZ	ENSG00000166484	All	DEG	MAPK7
Caudate	MAYO_AD	ENSG00000166484	All	DEG	MAPK7
Caudate	PSY_SZ	ENSG00000166484	Decreased in AA	DEG	MAPK7
Caudate	MAYO_AD	ENSG00000166484	Decreased in AA	DEG	MAPK7
Caudate	PSY_SZ	ENSG00000111275	All	DEG	ALDH2
Caudate	PSY_SZ	ENSG00000111275	Decreased in AA	DEG	ALDH2
Caudate	PSY_SZ	ENSG00000131941	All	DEG	RHPN2
Caudate	PSY_ASD	ENSG00000131941	All	DEG	RHPN2
Caudate	MAYO_AD	ENSG00000131941	All	DEG	RHPN2
Dentate Gyrus	PSY_SZ	ENSG00000131941	All	DEG	RHPN2
Dentate Gyrus	PSY_ASD	ENSG00000131941	All	DEG	RHPN2
Dentate Gyrus	MAYO_AD	ENSG00000131941	All	DEG	RHPN2
DLPFC	PSY_SZ	ENSG00000131941	All	DEG	RHPN2
DLPFC	PSY_ASD	ENSG00000131941	All	DEG	RHPN2
DLPFC	MAYO_AD	ENSG00000131941	All	DEG	RHPN2
Caudate	PSY_SZ	ENSG00000131941	Decreased in AA	DEG	RHPN2
Caudate	PSY_ASD	ENSG00000131941	Decreased in AA	DEG	RHPN2
Caudate	MAYO_AD	ENSG00000131941	Decreased in AA	DEG	RHPN2
Dentate Gyrus	PSY_SZ	ENSG00000131941	Decreased in AA	DEG	RHPN2
Dentate Gyrus	PSY_ASD	ENSG00000131941	Decreased in AA	DEG	RHPN2
Dentate Gyrus	MAYO_AD	ENSG00000131941	Decreased in AA	DEG	RHPN2
DLPFC	PSY_SZ	ENSG00000131941	Decreased in AA	DEG	RHPN2
DLPFC	PSY_ASD	ENSG00000131941	Decreased in AA	DEG	RHPN2
DLPFC	MAYO_AD	ENSG00000131941	Decreased in AA	DEG	RHPN2
Caudate	PSY_SZ	ENSG00000122756	All	DEG	CNTFR
Dentate Gyrus	PSY_SZ	ENSG00000122756	All	DEG	CNTFR
Caudate	PSY_SZ	ENSG00000122756	Increased in AA	DEG	CNTFR
Dentate Gyrus	PSY_SZ	ENSG00000122756	Increased in AA	DEG	CNTFR
Caudate	PSY_SZ	ENSG00000239704	All	DEG	CDRT4
Dentate Gyrus	PSY_SZ	ENSG00000239704	All	DEG	CDRT4
Caudate	PSY_SZ	ENSG00000239704	Decreased in AA	DEG	CDRT4
Dentate Gyrus	PSY_SZ	ENSG00000239704	Decreased in AA	DEG	CDRT4
Caudate	PSY_SZ	ENSG00000182348	All	DEG	ZNF804B
Caudate	PSY_ASD	ENSG00000182348	All	DEG	ZNF804B
Caudate	MSBB_MD36_AD	ENSG00000182348	All	DEG	ZNF804B
Dentate Gyrus	PSY_SZ	ENSG00000182348	All	DEG	ZNF804B
Dentate Gyrus	PSY_ASD	ENSG00000182348	All	DEG	ZNF804B
Dentate Gyrus	MSBB_MD36_AD	ENSG00000182348	All	DEG	ZNF804B
Caudate	PSY_SZ	ENSG00000182348	Increased in AA	DEG	ZNF804B
Caudate	PSY_ASD	ENSG00000182348	Increased in AA	DEG	ZNF804B
Caudate	MSBB_MD36_AD	ENSG00000182348	Increased in AA	DEG	ZNF804B
Dentate Gyrus	PSY_SZ	ENSG00000182348	Increased in AA	DEG	ZNF804B
Dentate Gyrus	PSY_ASD	ENSG00000182348	Increased in AA	DEG	ZNF804B
Dentate Gyrus	MSBB_MD36_AD	ENSG00000182348	Increased in AA	DEG	ZNF804B
Caudate	PSY_SZ	ENSG00000196656	All	DEG	
Caudate	PSY_BD	ENSG00000196656	All	DEG	
Caudate	PSY_SZ	ENSG00000196656	Increased in AA	DEG	
Caudate	PSY_BD	ENSG00000196656	Increased in AA	DEG	
Caudate	PSY_SZ	ENSG00000143369	All	DEG	ECM1
Caudate	PSY_SZ	ENSG00000143369	Increased in AA	DEG	ECM1
Caudate	PSY_SZ	ENSG00000204386	All	DEG	NEU1
Caudate	PSY_SZ	ENSG00000204386	Increased in AA	DEG	NEU1
Caudate	PSY_SZ	ENSG00000215196	All	DEG	BASP1-AS1
Hippocampus	PSY_SZ	ENSG00000215196	All	DEG	BASP1-AS1
Hippocampus	PSY_SZ	ENSG00000215196	Decreased in AA	DEG	BASP1-AS1
Caudate	PSY_SZ	ENSG00000215196	Increased in AA	DEG	BASP1-AS1
Caudate	PSY_SZ	ENSG00000247572	All	DEG	CKMT2-AS1
Caudate	PSY_SZ	ENSG00000247572	Increased in AA	DEG	CKMT2-AS1
Caudate	PSY_SZ	ENSG00000154678	All	DEG	PDE1C
Caudate	PSY_SZ	ENSG00000154678	Decreased in AA	DEG	PDE1C
Caudate	PSY_SZ	ENSG00000185532	All	DEG	PRKG1
Caudate	PSY_BD	ENSG00000185532	All	DEG	PRKG1
Caudate	PSY_SZ	ENSG00000185532	Decreased in AA	DEG	PRKG1
Caudate	PSY_BD	ENSG00000185532	Decreased in AA	DEG	PRKG1
Caudate	PSY_SZ	ENSG00000177575	All	DEG	CD163
Caudate	MAYO_AD	ENSG00000177575	All	DEG	CD163
DLPFC	PSY_SZ	ENSG00000177575	All	DEG	CD163
DLPFC	MAYO_AD	ENSG00000177575	All	DEG	CD163
DLPFC	PSY_SZ	ENSG00000177575	Decreased in AA	DEG	CD163
DLPFC	MAYO_AD	ENSG00000177575	Decreased in AA	DEG	CD163
Caudate	PSY_SZ	ENSG00000177575	Increased in AA	DEG	CD163
Caudate	MAYO_AD	ENSG00000177575	Increased in AA	DEG	CD163
Caudate	PSY_SZ	ENSG00000240583	All	DEG	AQP1
Hippocampus	PSY_SZ	ENSG00000240583	All	DEG	AQP1
Caudate	PSY_SZ	ENSG00000240583	Decreased in AA	DEG	AQP1
Hippocampus	PSY_SZ	ENSG00000240583	Decreased in AA	DEG	AQP1
Caudate	PSY_SZ	ENSG00000169896	All	DEG	ITGAM
DLPFC	PSY_SZ	ENSG00000169896	All	DEG	ITGAM
DLPFC	PSY_SZ	ENSG00000169896	Decreased in AA	DEG	ITGAM
Caudate	PSY_SZ	ENSG00000169896	Increased in AA	DEG	ITGAM
Caudate	PSY_SZ	ENSG00000105355	All	DEG	PLIN3
Caudate	MSBB_MD36_AD	ENSG00000105355	All	DEG	PLIN3
Caudate	PSY_SZ	ENSG00000105355	Increased in AA	DEG	PLIN3
Caudate	MSBB_MD36_AD	ENSG00000105355	Increased in AA	DEG	PLIN3
Caudate	PSY_SZ	ENSG00000215217	All	DEG	C5orf49
Caudate	MAYO_AD	ENSG00000215217	All	DEG	C5orf49
Caudate	PSY_SZ	ENSG00000215217	Increased in AA	DEG	C5orf49
Caudate	MAYO_AD	ENSG00000215217	Increased in AA	DEG	C5orf49
Caudate	PSY_SZ	ENSG00000185681	All	DEG	MORN5
Hippocampus	PSY_SZ	ENSG00000185681	All	DEG	MORN5
Caudate	PSY_SZ	ENSG00000185681	Increased in AA	DEG	MORN5
Hippocampus	PSY_SZ	ENSG00000185681	Increased in AA	DEG	MORN5
Caudate	PSY_SZ	ENSG00000183688	All	DEG	RFLNB
Caudate	PSY_BD	ENSG00000183688	All	DEG	RFLNB
Caudate	MSBB_MD36_AD	ENSG00000183688	All	DEG	RFLNB
Dentate Gyrus	PSY_SZ	ENSG00000183688	All	DEG	RFLNB
Dentate Gyrus	PSY_BD	ENSG00000183688	All	DEG	RFLNB
Dentate Gyrus	MSBB_MD36_AD	ENSG00000183688	All	DEG	RFLNB
DLPFC	PSY_SZ	ENSG00000183688	All	DEG	RFLNB
DLPFC	PSY_BD	ENSG00000183688	All	DEG	RFLNB
DLPFC	MSBB_MD36_AD	ENSG00000183688	All	DEG	RFLNB
Caudate	PSY_SZ	ENSG00000183688	Decreased in AA	DEG	RFLNB
Caudate	PSY_BD	ENSG00000183688	Decreased in AA	DEG	RFLNB
Caudate	MSBB_MD36_AD	ENSG00000183688	Decreased in AA	DEG	RFLNB
Dentate Gyrus	PSY_SZ	ENSG00000183688	Decreased in AA	DEG	RFLNB
Dentate Gyrus	PSY_BD	ENSG00000183688	Decreased in AA	DEG	RFLNB
Dentate Gyrus	MSBB_MD36_AD	ENSG00000183688	Decreased in AA	DEG	RFLNB
DLPFC	PSY_SZ	ENSG00000183688	Decreased in AA	DEG	RFLNB
DLPFC	PSY_BD	ENSG00000183688	Decreased in AA	DEG	RFLNB
DLPFC	MSBB_MD36_AD	ENSG00000183688	Decreased in AA	DEG	RFLNB
Caudate	PSY_SZ	ENSG00000129480	All	DEG	DTD2
Caudate	PSY_SZ	ENSG00000129480	Decreased in AA	DEG	DTD2
Caudate	PSY_SZ	ENSG00000070778	All	DEG	PTPN21
Caudate	MAYO_AD	ENSG00000070778	All	DEG	PTPN21
Hippocampus	PSY_SZ	ENSG00000070778	All	DEG	PTPN21
Hippocampus	MAYO_AD	ENSG00000070778	All	DEG	PTPN21
Caudate	PSY_SZ	ENSG00000070778	Decreased in AA	DEG	PTPN21
Caudate	MAYO_AD	ENSG00000070778	Decreased in AA	DEG	PTPN21
Hippocampus	PSY_SZ	ENSG00000070778	Decreased in AA	DEG	PTPN21
Hippocampus	MAYO_AD	ENSG00000070778	Decreased in AA	DEG	PTPN21
Caudate	PSY_SZ	ENSG00000138759	All	DEG	FRAS1
Caudate	MSBB_MD36_AD	ENSG00000138759	All	DEG	FRAS1
DLPFC	PSY_SZ	ENSG00000138759	All	DEG	FRAS1
DLPFC	MSBB_MD36_AD	ENSG00000138759	All	DEG	FRAS1
Hippocampus	PSY_SZ	ENSG00000138759	All	DEG	FRAS1
Hippocampus	MSBB_MD36_AD	ENSG00000138759	All	DEG	FRAS1
Caudate	PSY_SZ	ENSG00000138759	Increased in AA	DEG	FRAS1
Caudate	MSBB_MD36_AD	ENSG00000138759	Increased in AA	DEG	FRAS1
DLPFC	PSY_SZ	ENSG00000138759	Increased in AA	DEG	FRAS1
DLPFC	MSBB_MD36_AD	ENSG00000138759	Increased in AA	DEG	FRAS1
Hippocampus	PSY_SZ	ENSG00000138759	Increased in AA	DEG	FRAS1
Hippocampus	MSBB_MD36_AD	ENSG00000138759	Increased in AA	DEG	FRAS1
Caudate	PSY_SZ	ENSG00000173559	All	DEG	NABP1
Caudate	PSY_ASD	ENSG00000173559	All	DEG	NABP1
DLPFC	PSY_SZ	ENSG00000173559	All	DEG	NABP1
DLPFC	PSY_ASD	ENSG00000173559	All	DEG	NABP1
Hippocampus	PSY_SZ	ENSG00000173559	All	DEG	NABP1
Hippocampus	PSY_ASD	ENSG00000173559	All	DEG	NABP1
Caudate	PSY_SZ	ENSG00000173559	Decreased in AA	DEG	NABP1
Caudate	PSY_ASD	ENSG00000173559	Decreased in AA	DEG	NABP1
DLPFC	PSY_SZ	ENSG00000173559	Decreased in AA	DEG	NABP1
DLPFC	PSY_ASD	ENSG00000173559	Decreased in AA	DEG	NABP1
Hippocampus	PSY_SZ	ENSG00000173559	Decreased in AA	DEG	NABP1
Hippocampus	PSY_ASD	ENSG00000173559	Decreased in AA	DEG	NABP1
Caudate	PSY_SZ	ENSG00000163947	All	DEG	ARHGEF3
Caudate	PSY_SZ	ENSG00000163947	Increased in AA	DEG	ARHGEF3
Caudate	PSY_SZ	ENSG00000100979	All	DEG	PLTP
Caudate	PSY_ASD	ENSG00000100979	All	DEG	PLTP
Caudate	MAYO_AD	ENSG00000100979	All	DEG	PLTP
Dentate Gyrus	PSY_SZ	ENSG00000100979	All	DEG	PLTP
Dentate Gyrus	PSY_ASD	ENSG00000100979	All	DEG	PLTP
Dentate Gyrus	MAYO_AD	ENSG00000100979	All	DEG	PLTP
DLPFC	PSY_SZ	ENSG00000100979	All	DEG	PLTP
DLPFC	PSY_ASD	ENSG00000100979	All	DEG	PLTP
DLPFC	MAYO_AD	ENSG00000100979	All	DEG	PLTP
Caudate	PSY_SZ	ENSG00000100979	Increased in AA	DEG	PLTP
Caudate	PSY_ASD	ENSG00000100979	Increased in AA	DEG	PLTP
Caudate	MAYO_AD	ENSG00000100979	Increased in AA	DEG	PLTP
Dentate Gyrus	PSY_SZ	ENSG00000100979	Increased in AA	DEG	PLTP
Dentate Gyrus	PSY_ASD	ENSG00000100979	Increased in AA	DEG	PLTP
Dentate Gyrus	MAYO_AD	ENSG00000100979	Increased in AA	DEG	PLTP
DLPFC	PSY_SZ	ENSG00000100979	Increased in AA	DEG	PLTP
DLPFC	PSY_ASD	ENSG00000100979	Increased in AA	DEG	PLTP
DLPFC	MAYO_AD	ENSG00000100979	Increased in AA	DEG	PLTP
Caudate	PSY_SZ	ENSG00000157601	All	DEG	MX1
Dentate Gyrus	PSY_SZ	ENSG00000157601	All	DEG	MX1
DLPFC	PSY_SZ	ENSG00000157601	All	DEG	MX1
Hippocampus	PSY_SZ	ENSG00000157601	All	DEG	MX1
Caudate	PSY_SZ	ENSG00000157601	Increased in AA	DEG	MX1
Dentate Gyrus	PSY_SZ	ENSG00000157601	Increased in AA	DEG	MX1
DLPFC	PSY_SZ	ENSG00000157601	Increased in AA	DEG	MX1
Hippocampus	PSY_SZ	ENSG00000157601	Increased in AA	DEG	MX1
Caudate	PSY_SZ	ENSG00000197177	All	DEG	ADGRA1
Caudate	MSBB_MD36_AD	ENSG00000197177	All	DEG	ADGRA1
Caudate	PSY_SZ	ENSG00000197177	Increased in AA	DEG	ADGRA1
Caudate	MSBB_MD36_AD	ENSG00000197177	Increased in AA	DEG	ADGRA1
Caudate	PSY_SZ	ENSG00000182916	All	DEG	TCEAL7
Dentate Gyrus	PSY_SZ	ENSG00000182916	All	DEG	TCEAL7
Caudate	PSY_SZ	ENSG00000182916	Decreased in AA	DEG	TCEAL7
Dentate Gyrus	PSY_SZ	ENSG00000182916	Decreased in AA	DEG	TCEAL7
Caudate	PSY_SZ	ENSG00000100625	All	DEG	SIX4
Caudate	PSY_SZ	ENSG00000100625	Increased in AA	DEG	SIX4
Caudate	PSY_SZ	ENSG00000120697	All	DEG	ALG5
Caudate	MAYO_AD	ENSG00000120697	All	DEG	ALG5
Caudate	PSY_SZ	ENSG00000120697	Decreased in AA	DEG	ALG5
Caudate	MAYO_AD	ENSG00000120697	Decreased in AA	DEG	ALG5
Caudate	PSY_SZ	ENSG00000215190	All	DEG	LINC00680
Dentate Gyrus	PSY_SZ	ENSG00000215190	All	DEG	LINC00680
DLPFC	PSY_SZ	ENSG00000215190	All	DEG	LINC00680
Hippocampus	PSY_SZ	ENSG00000215190	All	DEG	LINC00680
Caudate	PSY_SZ	ENSG00000215190	Increased in AA	DEG	LINC00680
Dentate Gyrus	PSY_SZ	ENSG00000215190	Increased in AA	DEG	LINC00680
DLPFC	PSY_SZ	ENSG00000215190	Increased in AA	DEG	LINC00680
Hippocampus	PSY_SZ	ENSG00000215190	Increased in AA	DEG	LINC00680
Caudate	PSY_SZ	ENSG00000213204	All	DEG	
Caudate	MSBB_MD36_AD	ENSG00000213204	All	DEG	
Caudate	PSY_SZ	ENSG00000213204	Decreased in AA	DEG	
Caudate	MSBB_MD36_AD	ENSG00000213204	Decreased in AA	DEG	
Caudate	PSY_SZ	ENSG00000198855	All	DEG	FICD
Dentate Gyrus	PSY_SZ	ENSG00000198855	All	DEG	FICD
Caudate	PSY_SZ	ENSG00000198855	Decreased in AA	DEG	FICD
Dentate Gyrus	PSY_SZ	ENSG00000198855	Decreased in AA	DEG	FICD
Caudate	PSY_SZ	ENSG00000204388	All	DEG	HSPA1B
DLPFC	PSY_SZ	ENSG00000204388	All	DEG	HSPA1B
Caudate	PSY_SZ	ENSG00000204388	Increased in AA	DEG	HSPA1B
DLPFC	PSY_SZ	ENSG00000204388	Increased in AA	DEG	HSPA1B
Caudate	PSY_SZ	ENSG00000087253	All	DEG	LPCAT2
Hippocampus	PSY_SZ	ENSG00000087253	All	DEG	LPCAT2
Hippocampus	PSY_SZ	ENSG00000087253	Decreased in AA	DEG	LPCAT2
Caudate	PSY_SZ	ENSG00000087253	Increased in AA	DEG	LPCAT2
Caudate	PSY_SZ	ENSG00000169093	All	DEG	ASMTL
Caudate	PSY_BD	ENSG00000169093	All	DEG	ASMTL
DLPFC	PSY_SZ	ENSG00000169093	All	DEG	ASMTL
DLPFC	PSY_BD	ENSG00000169093	All	DEG	ASMTL
Hippocampus	PSY_SZ	ENSG00000169093	All	DEG	ASMTL
Hippocampus	PSY_BD	ENSG00000169093	All	DEG	ASMTL
DLPFC	PSY_SZ	ENSG00000169093	Decreased in AA	DEG	ASMTL
DLPFC	PSY_BD	ENSG00000169093	Decreased in AA	DEG	ASMTL
Hippocampus	PSY_SZ	ENSG00000169093	Decreased in AA	DEG	ASMTL
Hippocampus	PSY_BD	ENSG00000169093	Decreased in AA	DEG	ASMTL
Caudate	PSY_SZ	ENSG00000169093	Increased in AA	DEG	ASMTL
Caudate	PSY_BD	ENSG00000169093	Increased in AA	DEG	ASMTL
Caudate	PSY_SZ	ENSG00000146674	All	DEG	IGFBP3
Dentate Gyrus	PSY_SZ	ENSG00000146674	All	DEG	IGFBP3
Hippocampus	PSY_SZ	ENSG00000146674	All	DEG	IGFBP3
Caudate	PSY_SZ	ENSG00000146674	Increased in AA	DEG	IGFBP3
Dentate Gyrus	PSY_SZ	ENSG00000146674	Increased in AA	DEG	IGFBP3
Hippocampus	PSY_SZ	ENSG00000146674	Increased in AA	DEG	IGFBP3
Caudate	PSY_SZ	ENSG00000162733	All	DEG	DDR2
Caudate	PSY_ASD	ENSG00000162733	All	DEG	DDR2
Caudate	MAYO_AD	ENSG00000162733	All	DEG	DDR2
DLPFC	PSY_SZ	ENSG00000162733	All	DEG	DDR2
DLPFC	PSY_ASD	ENSG00000162733	All	DEG	DDR2
DLPFC	MAYO_AD	ENSG00000162733	All	DEG	DDR2
Hippocampus	PSY_SZ	ENSG00000162733	All	DEG	DDR2
Hippocampus	PSY_ASD	ENSG00000162733	All	DEG	DDR2
Hippocampus	MAYO_AD	ENSG00000162733	All	DEG	DDR2
Caudate	PSY_SZ	ENSG00000162733	Decreased in AA	DEG	DDR2
Caudate	PSY_ASD	ENSG00000162733	Decreased in AA	DEG	DDR2
Caudate	MAYO_AD	ENSG00000162733	Decreased in AA	DEG	DDR2
DLPFC	PSY_SZ	ENSG00000162733	Decreased in AA	DEG	DDR2
DLPFC	PSY_ASD	ENSG00000162733	Decreased in AA	DEG	DDR2
DLPFC	MAYO_AD	ENSG00000162733	Decreased in AA	DEG	DDR2
Hippocampus	PSY_SZ	ENSG00000162733	Decreased in AA	DEG	DDR2
Hippocampus	PSY_ASD	ENSG00000162733	Decreased in AA	DEG	DDR2
Hippocampus	MAYO_AD	ENSG00000162733	Decreased in AA	DEG	DDR2
Caudate	PSY_SZ	ENSG00000267731	All	DEG	
Caudate	PSY_BD	ENSG00000267731	All	DEG	
Caudate	PSY_SZ	ENSG00000267731	Decreased in AA	DEG	
Caudate	PSY_BD	ENSG00000267731	Decreased in AA	DEG	
Caudate	PSY_SZ	ENSG00000101311	All	DEG	FERMT1
Caudate	PSY_BD	ENSG00000101311	All	DEG	FERMT1
Caudate	PSY_SZ	ENSG00000101311	Increased in AA	DEG	FERMT1
Caudate	PSY_BD	ENSG00000101311	Increased in AA	DEG	FERMT1
Caudate	PSY_SZ	ENSG00000177551	All	DEG	NHLH2
Caudate	MAYO_AD	ENSG00000177551	All	DEG	NHLH2
Dentate Gyrus	PSY_SZ	ENSG00000177551	All	DEG	NHLH2
Dentate Gyrus	MAYO_AD	ENSG00000177551	All	DEG	NHLH2
DLPFC	PSY_SZ	ENSG00000177551	All	DEG	NHLH2
DLPFC	MAYO_AD	ENSG00000177551	All	DEG	NHLH2
Caudate	PSY_SZ	ENSG00000177551	Decreased in AA	DEG	NHLH2
Caudate	MAYO_AD	ENSG00000177551	Decreased in AA	DEG	NHLH2
Dentate Gyrus	PSY_SZ	ENSG00000177551	Increased in AA	DEG	NHLH2
Dentate Gyrus	MAYO_AD	ENSG00000177551	Increased in AA	DEG	NHLH2
DLPFC	PSY_SZ	ENSG00000177551	Increased in AA	DEG	NHLH2
DLPFC	MAYO_AD	ENSG00000177551	Increased in AA	DEG	NHLH2
Caudate	PSY_SZ	ENSG00000133466	All	DEG	C1QTNF6
Caudate	PSY_SZ	ENSG00000133466	Decreased in AA	DEG	C1QTNF6
Caudate	PSY_SZ	ENSG00000128602	All	DEG	SMO
Caudate	PSY_ASD	ENSG00000128602	All	DEG	SMO
Caudate	MAYO_AD	ENSG00000128602	All	DEG	SMO
Hippocampus	PSY_SZ	ENSG00000128602	All	DEG	SMO
Hippocampus	PSY_ASD	ENSG00000128602	All	DEG	SMO
Hippocampus	MAYO_AD	ENSG00000128602	All	DEG	SMO
Caudate	PSY_SZ	ENSG00000128602	Increased in AA	DEG	SMO
Caudate	PSY_ASD	ENSG00000128602	Increased in AA	DEG	SMO
Caudate	MAYO_AD	ENSG00000128602	Increased in AA	DEG	SMO
Hippocampus	PSY_SZ	ENSG00000128602	Increased in AA	DEG	SMO
Hippocampus	PSY_ASD	ENSG00000128602	Increased in AA	DEG	SMO
Hippocampus	MAYO_AD	ENSG00000128602	Increased in AA	DEG	SMO
Caudate	PSY_SZ	ENSG00000113319	All	DEG	RASGRF2
Caudate	PSY_BD	ENSG00000113319	All	DEG	RASGRF2
Caudate	MAYO_AD	ENSG00000113319	All	DEG	RASGRF2
Caudate	PSY_SZ	ENSG00000113319	Decreased in AA	DEG	RASGRF2
Caudate	PSY_BD	ENSG00000113319	Decreased in AA	DEG	RASGRF2
Caudate	MAYO_AD	ENSG00000113319	Decreased in AA	DEG	RASGRF2
Caudate	PSY_SZ	ENSG00000173041	All	DEG	ZNF680
Caudate	PSY_SZ	ENSG00000173041	Decreased in AA	DEG	ZNF680
Caudate	PSY_SZ	ENSG00000112280	All	DEG	COL9A1
DLPFC	PSY_SZ	ENSG00000112280	All	DEG	COL9A1
Caudate	PSY_SZ	ENSG00000112280	Decreased in AA	DEG	COL9A1
DLPFC	PSY_SZ	ENSG00000112280	Decreased in AA	DEG	COL9A1
Caudate	PSY_SZ	ENSG00000102174	All	DEG	PHEX
Caudate	MAYO_AD	ENSG00000102174	All	DEG	PHEX
Caudate	PSY_SZ	ENSG00000102174	Decreased in AA	DEG	PHEX
Caudate	MAYO_AD	ENSG00000102174	Decreased in AA	DEG	PHEX
