Module_1	Module_2	Semantic_Similarity	Ont	Tissue
darkturquoise	darkgreen		CC	Dentate Gyrus
darkturquoise	lightcyan		CC	Dentate Gyrus
darkturquoise	turquoise		CC	Dentate Gyrus
darkturquoise	pink		CC	Dentate Gyrus
darkturquoise	violet		CC	Dentate Gyrus
darkturquoise	magenta		CC	Dentate Gyrus
darkturquoise	salmon		CC	Dentate Gyrus
darkturquoise	royalblue		CC	Dentate Gyrus
darkturquoise	darkorange		CC	Dentate Gyrus
darkturquoise	saddlebrown		CC	Dentate Gyrus
darkturquoise	yellow		CC	Dentate Gyrus
darkturquoise	darkgrey		CC	Dentate Gyrus
darkturquoise	black		CC	Dentate Gyrus
darkturquoise	green		CC	Dentate Gyrus
darkturquoise	plum1		CC	Dentate Gyrus
darkturquoise	tan		CC	Dentate Gyrus
darkturquoise	white		CC	Dentate Gyrus
darkturquoise	red		CC	Dentate Gyrus
darkturquoise	purple		CC	Dentate Gyrus
darkturquoise	skyblue		CC	Dentate Gyrus
darkturquoise	lightyellow		CC	Dentate Gyrus
darkturquoise	midnightblue		CC	Dentate Gyrus
darkturquoise	paleturquoise		CC	Dentate Gyrus
darkturquoise	cyan		CC	Dentate Gyrus
darkturquoise	orange		CC	Dentate Gyrus
darkturquoise	lightgreen		CC	Dentate Gyrus
darkturquoise	darkred		CC	Dentate Gyrus
darkturquoise	darkmagenta		CC	Dentate Gyrus
darkturquoise	yellowgreen		CC	Dentate Gyrus
darkturquoise	sienna3		CC	Dentate Gyrus
yellow	greenyellow	0.49	CC	Dentate Gyrus
yellow	brown	0.521	CC	Dentate Gyrus
yellow	grey	0.498	CC	Dentate Gyrus
yellow	blue	0.434	CC	Dentate Gyrus
yellow	darkgreen	0.498	CC	Dentate Gyrus
yellow	lightcyan	0.457	CC	Dentate Gyrus
yellow	turquoise	0.417	CC	Dentate Gyrus
yellow	pink	0.429	CC	Dentate Gyrus
yellow	violet		CC	Dentate Gyrus
yellow	magenta	0.452	CC	Dentate Gyrus
yellow	salmon	0.734	CC	Dentate Gyrus
yellow	royalblue	0.47	CC	Dentate Gyrus
yellow	darkorange	0.46	CC	Dentate Gyrus
yellow	saddlebrown	0.463	CC	Dentate Gyrus
yellow	darkturquoise		CC	Dentate Gyrus
yellow	darkgrey		CC	Dentate Gyrus
yellow	black	0.345	CC	Dentate Gyrus
yellow	green	0.468	CC	Dentate Gyrus
yellow	plum1	0.309	CC	Dentate Gyrus
yellow	tan	0.476	CC	Dentate Gyrus
yellow	white	0.529	CC	Dentate Gyrus
yellow	red	0.431	CC	Dentate Gyrus
yellow	purple	0.743	CC	Dentate Gyrus
yellow	skyblue	1	CC	Dentate Gyrus
yellow	lightyellow	0.52	CC	Dentate Gyrus
yellow	midnightblue	0.656	CC	Dentate Gyrus
yellow	paleturquoise	0.453	CC	Dentate Gyrus
yellow	cyan	0.587	CC	Dentate Gyrus
yellow	orange	0.689	CC	Dentate Gyrus
yellow	lightgreen	0.499	CC	Dentate Gyrus
yellow	darkred	0.632	CC	Dentate Gyrus
yellow	darkmagenta	0.353	CC	Dentate Gyrus
yellow	yellowgreen	0.607	CC	Dentate Gyrus
yellow	sienna3	0.504	CC	Dentate Gyrus
darkgrey	greenyellow		CC	Dentate Gyrus
darkgrey	brown		CC	Dentate Gyrus
darkgrey	grey		CC	Dentate Gyrus
darkgrey	blue		CC	Dentate Gyrus
darkgrey	darkgreen		CC	Dentate Gyrus
darkgrey	lightcyan		CC	Dentate Gyrus
darkgrey	turquoise		CC	Dentate Gyrus
darkgrey	pink		CC	Dentate Gyrus
darkgrey	violet		CC	Dentate Gyrus
darkgrey	magenta		CC	Dentate Gyrus
darkgrey	salmon		CC	Dentate Gyrus
darkgrey	royalblue		CC	Dentate Gyrus
darkgrey	darkorange		CC	Dentate Gyrus
darkgrey	saddlebrown		CC	Dentate Gyrus
darkgrey	darkturquoise		CC	Dentate Gyrus
darkgrey	yellow		CC	Dentate Gyrus
darkgrey	black		CC	Dentate Gyrus
darkgrey	green		CC	Dentate Gyrus
darkgrey	plum1		CC	Dentate Gyrus
darkgrey	tan		CC	Dentate Gyrus
darkgrey	white		CC	Dentate Gyrus
darkgrey	red		CC	Dentate Gyrus
darkgrey	purple		CC	Dentate Gyrus
darkgrey	skyblue		CC	Dentate Gyrus
darkgrey	lightyellow		CC	Dentate Gyrus
darkgrey	midnightblue		CC	Dentate Gyrus
darkgrey	paleturquoise		CC	Dentate Gyrus
darkgrey	cyan		CC	Dentate Gyrus
darkgrey	orange		CC	Dentate Gyrus
darkgrey	lightgreen		CC	Dentate Gyrus
darkgrey	darkred		CC	Dentate Gyrus
darkgrey	darkmagenta		CC	Dentate Gyrus
darkgrey	yellowgreen		CC	Dentate Gyrus
darkgrey	sienna3		CC	Dentate Gyrus
black	greenyellow	0.49	CC	Dentate Gyrus
black	brown	0.483	CC	Dentate Gyrus
black	grey	0.486	CC	Dentate Gyrus
black	blue	0.41	CC	Dentate Gyrus
black	darkgreen	0.332	CC	Dentate Gyrus
black	lightcyan	0.37	CC	Dentate Gyrus
black	turquoise	0.423	CC	Dentate Gyrus
black	pink	0.555	CC	Dentate Gyrus
black	violet		CC	Dentate Gyrus
black	magenta	0.433	CC	Dentate Gyrus
black	salmon	0.45	CC	Dentate Gyrus
black	royalblue	0.526	CC	Dentate Gyrus
black	darkorange	0.748	CC	Dentate Gyrus
black	saddlebrown	0.403	CC	Dentate Gyrus
black	darkturquoise		CC	Dentate Gyrus
black	yellow	0.345	CC	Dentate Gyrus
black	darkgrey		CC	Dentate Gyrus
black	green	0.433	CC	Dentate Gyrus
black	plum1	0.674	CC	Dentate Gyrus
black	tan	0.448	CC	Dentate Gyrus
black	white	0.617	CC	Dentate Gyrus
black	red	0.464	CC	Dentate Gyrus
black	purple	0.346	CC	Dentate Gyrus
black	skyblue	0.33	CC	Dentate Gyrus
black	lightyellow	0.694	CC	Dentate Gyrus
black	midnightblue	0.646	CC	Dentate Gyrus
black	paleturquoise	0.439	CC	Dentate Gyrus
black	cyan	0.579	CC	Dentate Gyrus
black	orange	0.646	CC	Dentate Gyrus
black	lightgreen	0.553	CC	Dentate Gyrus
black	darkred	0.719	CC	Dentate Gyrus
black	darkmagenta	0.52	CC	Dentate Gyrus
black	yellowgreen	0.512	CC	Dentate Gyrus
black	sienna3	0.354	CC	Dentate Gyrus
green	greenyellow	0.792	CC	Dentate Gyrus
green	brown	0.744	CC	Dentate Gyrus
green	grey	0.709	CC	Dentate Gyrus
green	blue	0.662	CC	Dentate Gyrus
green	darkgreen	0.56	CC	Dentate Gyrus
green	lightcyan	0.657	CC	Dentate Gyrus
green	turquoise	0.692	CC	Dentate Gyrus
green	pink	0.466	CC	Dentate Gyrus
green	violet		CC	Dentate Gyrus
green	magenta	0.632	CC	Dentate Gyrus
green	salmon	0.559	CC	Dentate Gyrus
green	royalblue	0.725	CC	Dentate Gyrus
green	darkorange	0.407	CC	Dentate Gyrus
green	saddlebrown	0.468	CC	Dentate Gyrus
green	darkturquoise		CC	Dentate Gyrus
green	yellow	0.468	CC	Dentate Gyrus
green	darkgrey		CC	Dentate Gyrus
green	black	0.433	CC	Dentate Gyrus
green	plum1	0.37	CC	Dentate Gyrus
green	tan	0.757	CC	Dentate Gyrus
green	white	0.666	CC	Dentate Gyrus
green	red	0.738	CC	Dentate Gyrus
green	purple	0.567	CC	Dentate Gyrus
green	skyblue	0.687	CC	Dentate Gyrus
green	lightyellow	0.517	CC	Dentate Gyrus
green	midnightblue	0.643	CC	Dentate Gyrus
green	paleturquoise	0.759	CC	Dentate Gyrus
green	cyan	0.604	CC	Dentate Gyrus
green	orange	0.589	CC	Dentate Gyrus
green	lightgreen	0.706	CC	Dentate Gyrus
green	darkred	0.6	CC	Dentate Gyrus
green	darkmagenta	0.675	CC	Dentate Gyrus
green	yellowgreen	0.62	CC	Dentate Gyrus
green	sienna3	0.288	CC	Dentate Gyrus
plum1	greenyellow	0.42	CC	Dentate Gyrus
plum1	brown	0.418	CC	Dentate Gyrus
plum1	grey	0.455	CC	Dentate Gyrus
plum1	blue	0.394	CC	Dentate Gyrus
plum1	darkgreen	0.288	CC	Dentate Gyrus
plum1	lightcyan	0.326	CC	Dentate Gyrus
plum1	turquoise	0.399	CC	Dentate Gyrus
plum1	pink	0.495	CC	Dentate Gyrus
plum1	violet		CC	Dentate Gyrus
plum1	magenta	0.375	CC	Dentate Gyrus
plum1	salmon	0.372	CC	Dentate Gyrus
plum1	royalblue	0.438	CC	Dentate Gyrus
plum1	darkorange	0.615	CC	Dentate Gyrus
plum1	saddlebrown	0.327	CC	Dentate Gyrus
plum1	darkturquoise		CC	Dentate Gyrus
plum1	yellow	0.309	CC	Dentate Gyrus
plum1	darkgrey		CC	Dentate Gyrus
plum1	black	0.674	CC	Dentate Gyrus
plum1	green	0.37	CC	Dentate Gyrus
plum1	tan	0.42	CC	Dentate Gyrus
plum1	white	0.504	CC	Dentate Gyrus
plum1	red	0.43	CC	Dentate Gyrus
plum1	purple	0.306	CC	Dentate Gyrus
plum1	skyblue	0.306	CC	Dentate Gyrus
plum1	lightyellow	0.656	CC	Dentate Gyrus
plum1	midnightblue	0.567	CC	Dentate Gyrus
plum1	paleturquoise	0.39	CC	Dentate Gyrus
plum1	cyan	0.519	CC	Dentate Gyrus
plum1	orange	0.535	CC	Dentate Gyrus
plum1	lightgreen	0.452	CC	Dentate Gyrus
plum1	darkred	0.639	CC	Dentate Gyrus
plum1	darkmagenta	0.433	CC	Dentate Gyrus
plum1	yellowgreen	0.42	CC	Dentate Gyrus
plum1	sienna3	0.367	CC	Dentate Gyrus
tan	greenyellow	0.757	CC	Dentate Gyrus
tan	brown	0.674	CC	Dentate Gyrus
tan	grey	0.704	CC	Dentate Gyrus
tan	blue	0.682	CC	Dentate Gyrus
tan	darkgreen	0.474	CC	Dentate Gyrus
tan	lightcyan	0.628	CC	Dentate Gyrus
tan	turquoise	0.762	CC	Dentate Gyrus
tan	pink	0.541	CC	Dentate Gyrus
tan	violet		CC	Dentate Gyrus
tan	magenta	0.649	CC	Dentate Gyrus
tan	salmon	0.556	CC	Dentate Gyrus
tan	royalblue	0.776	CC	Dentate Gyrus
tan	darkorange	0.448	CC	Dentate Gyrus
tan	saddlebrown	0.472	CC	Dentate Gyrus
tan	darkturquoise		CC	Dentate Gyrus
tan	yellow	0.476	CC	Dentate Gyrus
tan	darkgrey		CC	Dentate Gyrus
tan	black	0.448	CC	Dentate Gyrus
tan	green	0.757	CC	Dentate Gyrus
tan	plum1	0.42	CC	Dentate Gyrus
tan	white	0.639	CC	Dentate Gyrus
tan	red	0.805	CC	Dentate Gyrus
tan	purple	0.509	CC	Dentate Gyrus
tan	skyblue	0.687	CC	Dentate Gyrus
tan	lightyellow	0.491	CC	Dentate Gyrus
tan	midnightblue	0.644	CC	Dentate Gyrus
tan	paleturquoise	0.684	CC	Dentate Gyrus
tan	cyan	0.551	CC	Dentate Gyrus
tan	orange	0.579	CC	Dentate Gyrus
tan	lightgreen	0.718	CC	Dentate Gyrus
tan	darkred	0.593	CC	Dentate Gyrus
tan	darkmagenta	0.621	CC	Dentate Gyrus
tan	yellowgreen	0.592	CC	Dentate Gyrus
tan	sienna3	0.389	CC	Dentate Gyrus
white	greenyellow	0.6	CC	Dentate Gyrus
white	brown	0.683	CC	Dentate Gyrus
white	grey	0.689	CC	Dentate Gyrus
white	blue	0.551	CC	Dentate Gyrus
white	darkgreen	0.576	CC	Dentate Gyrus
white	lightcyan	0.441	CC	Dentate Gyrus
white	turquoise	0.535	CC	Dentate Gyrus
white	pink	0.498	CC	Dentate Gyrus
white	violet		CC	Dentate Gyrus
white	magenta	0.49	CC	Dentate Gyrus
white	salmon	0.691	CC	Dentate Gyrus
white	royalblue	0.777	CC	Dentate Gyrus
white	darkorange	0.577	CC	Dentate Gyrus
white	saddlebrown	0.433	CC	Dentate Gyrus
white	darkturquoise		CC	Dentate Gyrus
white	yellow	0.529	CC	Dentate Gyrus
white	darkgrey		CC	Dentate Gyrus
white	black	0.617	CC	Dentate Gyrus
white	green	0.666	CC	Dentate Gyrus
white	plum1	0.504	CC	Dentate Gyrus
white	tan	0.639	CC	Dentate Gyrus
white	red	0.633	CC	Dentate Gyrus
white	purple	0.636	CC	Dentate Gyrus
white	skyblue	0.33	CC	Dentate Gyrus
white	lightyellow	0.731	CC	Dentate Gyrus
white	midnightblue	0.77	CC	Dentate Gyrus
white	paleturquoise	0.615	CC	Dentate Gyrus
white	cyan	0.772	CC	Dentate Gyrus
white	orange	0.793	CC	Dentate Gyrus
white	lightgreen	0.718	CC	Dentate Gyrus
white	darkred	0.823	CC	Dentate Gyrus
white	darkmagenta	0.646	CC	Dentate Gyrus
white	yellowgreen	0.79	CC	Dentate Gyrus
white	sienna3	0.315	CC	Dentate Gyrus
red	greenyellow	0.8	CC	Dentate Gyrus
red	brown	0.717	CC	Dentate Gyrus
red	grey	0.649	CC	Dentate Gyrus
red	blue	0.747	CC	Dentate Gyrus
red	darkgreen	0.43	CC	Dentate Gyrus
red	lightcyan	0.685	CC	Dentate Gyrus
red	turquoise	0.836	CC	Dentate Gyrus
red	pink	0.626	CC	Dentate Gyrus
red	violet		CC	Dentate Gyrus
red	magenta	0.687	CC	Dentate Gyrus
red	salmon	0.473	CC	Dentate Gyrus
red	royalblue	0.724	CC	Dentate Gyrus
red	darkorange	0.502	CC	Dentate Gyrus
red	saddlebrown	0.456	CC	Dentate Gyrus
red	darkturquoise		CC	Dentate Gyrus
red	yellow	0.431	CC	Dentate Gyrus
red	darkgrey		CC	Dentate Gyrus
red	black	0.464	CC	Dentate Gyrus
red	green	0.738	CC	Dentate Gyrus
red	plum1	0.43	CC	Dentate Gyrus
red	tan	0.805	CC	Dentate Gyrus
red	white	0.633	CC	Dentate Gyrus
red	purple	0.495	CC	Dentate Gyrus
red	skyblue	1	CC	Dentate Gyrus
red	lightyellow	0.431	CC	Dentate Gyrus
red	midnightblue	0.593	CC	Dentate Gyrus
red	paleturquoise	0.61	CC	Dentate Gyrus
red	cyan	0.514	CC	Dentate Gyrus
red	orange	0.504	CC	Dentate Gyrus
red	lightgreen	0.719	CC	Dentate Gyrus
red	darkred	0.518	CC	Dentate Gyrus
red	darkmagenta	0.617	CC	Dentate Gyrus
red	yellowgreen	0.528	CC	Dentate Gyrus
red	sienna3	0.466	CC	Dentate Gyrus
purple	greenyellow	0.544	CC	Dentate Gyrus
purple	brown	0.705	CC	Dentate Gyrus
purple	grey	0.626	CC	Dentate Gyrus
purple	blue	0.504	CC	Dentate Gyrus
purple	darkgreen	0.597	CC	Dentate Gyrus
purple	lightcyan	0.493	CC	Dentate Gyrus
purple	turquoise	0.496	CC	Dentate Gyrus
purple	pink	0.397	CC	Dentate Gyrus
purple	violet		CC	Dentate Gyrus
purple	magenta	0.489	CC	Dentate Gyrus
purple	salmon	0.71	CC	Dentate Gyrus
purple	royalblue	0.534	CC	Dentate Gyrus
purple	darkorange	0.391	CC	Dentate Gyrus
purple	saddlebrown	0.432	CC	Dentate Gyrus
purple	darkturquoise		CC	Dentate Gyrus
purple	yellow	0.743	CC	Dentate Gyrus
purple	darkgrey		CC	Dentate Gyrus
purple	black	0.346	CC	Dentate Gyrus
purple	green	0.567	CC	Dentate Gyrus
purple	plum1	0.306	CC	Dentate Gyrus
purple	tan	0.509	CC	Dentate Gyrus
purple	white	0.636	CC	Dentate Gyrus
purple	red	0.495	CC	Dentate Gyrus
purple	skyblue	1	CC	Dentate Gyrus
purple	lightyellow	0.59	CC	Dentate Gyrus
purple	midnightblue	0.672	CC	Dentate Gyrus
purple	paleturquoise	0.526	CC	Dentate Gyrus
purple	cyan	0.847	CC	Dentate Gyrus
purple	orange	0.686	CC	Dentate Gyrus
purple	lightgreen	0.55	CC	Dentate Gyrus
purple	darkred	0.652	CC	Dentate Gyrus
purple	darkmagenta	0.433	CC	Dentate Gyrus
purple	yellowgreen	0.671	CC	Dentate Gyrus
purple	sienna3	0.401	CC	Dentate Gyrus
skyblue	greenyellow	0.687	CC	Dentate Gyrus
skyblue	brown	0.687	CC	Dentate Gyrus
skyblue	grey	0.33	CC	Dentate Gyrus
skyblue	blue	1	CC	Dentate Gyrus
skyblue	darkgreen	0.348	CC	Dentate Gyrus
skyblue	lightcyan	1	CC	Dentate Gyrus
skyblue	turquoise	1	CC	Dentate Gyrus
skyblue	pink	0.687	CC	Dentate Gyrus
skyblue	violet		CC	Dentate Gyrus
skyblue	magenta	1	CC	Dentate Gyrus
skyblue	salmon	0.222	CC	Dentate Gyrus
skyblue	royalblue	0.687	CC	Dentate Gyrus
skyblue	darkorange	0.687	CC	Dentate Gyrus
skyblue	saddlebrown	0.325	CC	Dentate Gyrus
skyblue	darkturquoise		CC	Dentate Gyrus
skyblue	yellow	1	CC	Dentate Gyrus
skyblue	darkgrey		CC	Dentate Gyrus
skyblue	black	0.33	CC	Dentate Gyrus
skyblue	green	0.687	CC	Dentate Gyrus
skyblue	plum1	0.306	CC	Dentate Gyrus
skyblue	tan	0.687	CC	Dentate Gyrus
skyblue	white	0.33	CC	Dentate Gyrus
skyblue	red	1	CC	Dentate Gyrus
skyblue	purple	1	CC	Dentate Gyrus
skyblue	lightyellow	0.306	CC	Dentate Gyrus
skyblue	midnightblue	0.687	CC	Dentate Gyrus
skyblue	paleturquoise	0.687	CC	Dentate Gyrus
skyblue	cyan	0.306	CC	Dentate Gyrus
skyblue	orange	0.33	CC	Dentate Gyrus
skyblue	lightgreen	0.687	CC	Dentate Gyrus
skyblue	darkred	0.33	CC	Dentate Gyrus
skyblue	darkmagenta	0.33	CC	Dentate Gyrus
skyblue	yellowgreen	0.33	CC	Dentate Gyrus
skyblue	sienna3	1	CC	Dentate Gyrus
lightyellow	greenyellow	0.489	CC	Dentate Gyrus
lightyellow	brown	0.55	CC	Dentate Gyrus
lightyellow	grey	0.575	CC	Dentate Gyrus
lightyellow	blue	0.402	CC	Dentate Gyrus
lightyellow	darkgreen	0.589	CC	Dentate Gyrus
lightyellow	lightcyan	0.345	CC	Dentate Gyrus
lightyellow	turquoise	0.384	CC	Dentate Gyrus
lightyellow	pink	0.466	CC	Dentate Gyrus
lightyellow	violet		CC	Dentate Gyrus
lightyellow	magenta	0.388	CC	Dentate Gyrus
lightyellow	salmon	0.718	CC	Dentate Gyrus
lightyellow	royalblue	0.558	CC	Dentate Gyrus
lightyellow	darkorange	0.61	CC	Dentate Gyrus
lightyellow	saddlebrown	0.422	CC	Dentate Gyrus
lightyellow	darkturquoise		CC	Dentate Gyrus
lightyellow	yellow	0.52	CC	Dentate Gyrus
lightyellow	darkgrey		CC	Dentate Gyrus
lightyellow	black	0.694	CC	Dentate Gyrus
lightyellow	green	0.517	CC	Dentate Gyrus
lightyellow	plum1	0.656	CC	Dentate Gyrus
lightyellow	tan	0.491	CC	Dentate Gyrus
lightyellow	white	0.731	CC	Dentate Gyrus
lightyellow	red	0.431	CC	Dentate Gyrus
lightyellow	purple	0.59	CC	Dentate Gyrus
lightyellow	skyblue	0.306	CC	Dentate Gyrus
lightyellow	midnightblue	0.782	CC	Dentate Gyrus
lightyellow	paleturquoise	0.491	CC	Dentate Gyrus
lightyellow	cyan	0.773	CC	Dentate Gyrus
lightyellow	orange	0.879	CC	Dentate Gyrus
lightyellow	lightgreen	0.576	CC	Dentate Gyrus
lightyellow	darkred	0.926	CC	Dentate Gyrus
lightyellow	darkmagenta	0.539	CC	Dentate Gyrus
lightyellow	yellowgreen	0.687	CC	Dentate Gyrus
lightyellow	sienna3	0.258	CC	Dentate Gyrus
midnightblue	greenyellow	0.67	CC	Dentate Gyrus
midnightblue	brown	0.702	CC	Dentate Gyrus
midnightblue	grey	0.703	CC	Dentate Gyrus
midnightblue	blue	0.547	CC	Dentate Gyrus
midnightblue	darkgreen	0.607	CC	Dentate Gyrus
midnightblue	lightcyan	0.52	CC	Dentate Gyrus
midnightblue	turquoise	0.527	CC	Dentate Gyrus
midnightblue	pink	0.616	CC	Dentate Gyrus
midnightblue	violet		CC	Dentate Gyrus
midnightblue	magenta	0.555	CC	Dentate Gyrus
midnightblue	salmon	0.762	CC	Dentate Gyrus
midnightblue	royalblue	0.695	CC	Dentate Gyrus
midnightblue	darkorange	0.667	CC	Dentate Gyrus
midnightblue	saddlebrown	0.547	CC	Dentate Gyrus
midnightblue	darkturquoise		CC	Dentate Gyrus
midnightblue	yellow	0.656	CC	Dentate Gyrus
midnightblue	darkgrey		CC	Dentate Gyrus
midnightblue	black	0.646	CC	Dentate Gyrus
midnightblue	green	0.643	CC	Dentate Gyrus
midnightblue	plum1	0.567	CC	Dentate Gyrus
midnightblue	tan	0.644	CC	Dentate Gyrus
midnightblue	white	0.77	CC	Dentate Gyrus
midnightblue	red	0.593	CC	Dentate Gyrus
midnightblue	purple	0.672	CC	Dentate Gyrus
midnightblue	skyblue	0.687	CC	Dentate Gyrus
midnightblue	lightyellow	0.782	CC	Dentate Gyrus
midnightblue	paleturquoise	0.623	CC	Dentate Gyrus
midnightblue	cyan	0.769	CC	Dentate Gyrus
midnightblue	orange	0.848	CC	Dentate Gyrus
midnightblue	lightgreen	0.731	CC	Dentate Gyrus
midnightblue	darkred	0.876	CC	Dentate Gyrus
midnightblue	darkmagenta	0.626	CC	Dentate Gyrus
midnightblue	yellowgreen	0.753	CC	Dentate Gyrus
midnightblue	sienna3	0.369	CC	Dentate Gyrus
paleturquoise	greenyellow	0.7	CC	Dentate Gyrus
paleturquoise	brown	0.705	CC	Dentate Gyrus
paleturquoise	grey	0.744	CC	Dentate Gyrus
paleturquoise	blue	0.601	CC	Dentate Gyrus
paleturquoise	darkgreen	0.623	CC	Dentate Gyrus
paleturquoise	lightcyan	0.59	CC	Dentate Gyrus
paleturquoise	turquoise	0.591	CC	Dentate Gyrus
paleturquoise	pink	0.454	CC	Dentate Gyrus
paleturquoise	violet		CC	Dentate Gyrus
paleturquoise	magenta	0.614	CC	Dentate Gyrus
paleturquoise	salmon	0.545	CC	Dentate Gyrus
paleturquoise	royalblue	0.664	CC	Dentate Gyrus
paleturquoise	darkorange	0.438	CC	Dentate Gyrus
paleturquoise	saddlebrown	0.415	CC	Dentate Gyrus
paleturquoise	darkturquoise		CC	Dentate Gyrus
paleturquoise	yellow	0.453	CC	Dentate Gyrus
paleturquoise	darkgrey		CC	Dentate Gyrus
paleturquoise	black	0.439	CC	Dentate Gyrus
paleturquoise	green	0.759	CC	Dentate Gyrus
paleturquoise	plum1	0.39	CC	Dentate Gyrus
paleturquoise	tan	0.684	CC	Dentate Gyrus
paleturquoise	white	0.615	CC	Dentate Gyrus
paleturquoise	red	0.61	CC	Dentate Gyrus
paleturquoise	purple	0.526	CC	Dentate Gyrus
paleturquoise	skyblue	0.687	CC	Dentate Gyrus
paleturquoise	lightyellow	0.491	CC	Dentate Gyrus
paleturquoise	midnightblue	0.623	CC	Dentate Gyrus
paleturquoise	cyan	0.575	CC	Dentate Gyrus
paleturquoise	orange	0.552	CC	Dentate Gyrus
paleturquoise	lightgreen	0.63	CC	Dentate Gyrus
paleturquoise	darkred	0.579	CC	Dentate Gyrus
paleturquoise	darkmagenta	0.613	CC	Dentate Gyrus
paleturquoise	yellowgreen	0.588	CC	Dentate Gyrus
paleturquoise	sienna3	0.269	CC	Dentate Gyrus
cyan	greenyellow	0.576	CC	Dentate Gyrus
cyan	brown	0.751	CC	Dentate Gyrus
cyan	grey	0.699	CC	Dentate Gyrus
cyan	blue	0.481	CC	Dentate Gyrus
cyan	darkgreen	0.588	CC	Dentate Gyrus
cyan	lightcyan	0.398	CC	Dentate Gyrus
cyan	turquoise	0.476	CC	Dentate Gyrus
cyan	pink	0.442	CC	Dentate Gyrus
cyan	violet		CC	Dentate Gyrus
cyan	magenta	0.446	CC	Dentate Gyrus
cyan	salmon	0.749	CC	Dentate Gyrus
cyan	royalblue	0.591	CC	Dentate Gyrus
cyan	darkorange	0.507	CC	Dentate Gyrus
cyan	saddlebrown	0.46	CC	Dentate Gyrus
cyan	darkturquoise		CC	Dentate Gyrus
cyan	yellow	0.587	CC	Dentate Gyrus
cyan	darkgrey		CC	Dentate Gyrus
cyan	black	0.579	CC	Dentate Gyrus
cyan	green	0.604	CC	Dentate Gyrus
cyan	plum1	0.519	CC	Dentate Gyrus
cyan	tan	0.551	CC	Dentate Gyrus
cyan	white	0.772	CC	Dentate Gyrus
cyan	red	0.514	CC	Dentate Gyrus
cyan	purple	0.847	CC	Dentate Gyrus
cyan	skyblue	0.306	CC	Dentate Gyrus
cyan	lightyellow	0.773	CC	Dentate Gyrus
cyan	midnightblue	0.769	CC	Dentate Gyrus
cyan	paleturquoise	0.575	CC	Dentate Gyrus
cyan	orange	0.808	CC	Dentate Gyrus
cyan	lightgreen	0.609	CC	Dentate Gyrus
cyan	darkred	0.847	CC	Dentate Gyrus
cyan	darkmagenta	0.542	CC	Dentate Gyrus
cyan	yellowgreen	0.744	CC	Dentate Gyrus
cyan	sienna3	0.25	CC	Dentate Gyrus
orange	greenyellow	0.573	CC	Dentate Gyrus
orange	brown	0.621	CC	Dentate Gyrus
orange	grey	0.639	CC	Dentate Gyrus
orange	blue	0.454	CC	Dentate Gyrus
orange	darkgreen	0.622	CC	Dentate Gyrus
orange	lightcyan	0.381	CC	Dentate Gyrus
orange	turquoise	0.443	CC	Dentate Gyrus
orange	pink	0.448	CC	Dentate Gyrus
orange	violet		CC	Dentate Gyrus
orange	magenta	0.44	CC	Dentate Gyrus
orange	salmon	0.87	CC	Dentate Gyrus
orange	royalblue	0.63	CC	Dentate Gyrus
orange	darkorange	0.524	CC	Dentate Gyrus
orange	saddlebrown	0.511	CC	Dentate Gyrus
orange	darkturquoise		CC	Dentate Gyrus
orange	yellow	0.689	CC	Dentate Gyrus
orange	darkgrey		CC	Dentate Gyrus
orange	black	0.646	CC	Dentate Gyrus
orange	green	0.589	CC	Dentate Gyrus
orange	plum1	0.535	CC	Dentate Gyrus
orange	tan	0.579	CC	Dentate Gyrus
orange	white	0.793	CC	Dentate Gyrus
orange	red	0.504	CC	Dentate Gyrus
orange	purple	0.686	CC	Dentate Gyrus
orange	skyblue	0.33	CC	Dentate Gyrus
orange	lightyellow	0.879	CC	Dentate Gyrus
orange	midnightblue	0.848	CC	Dentate Gyrus
orange	paleturquoise	0.552	CC	Dentate Gyrus
orange	cyan	0.808	CC	Dentate Gyrus
orange	lightgreen	0.651	CC	Dentate Gyrus
orange	darkred	0.977	CC	Dentate Gyrus
orange	darkmagenta	0.576	CC	Dentate Gyrus
orange	yellowgreen	0.801	CC	Dentate Gyrus
orange	sienna3	0.278	CC	Dentate Gyrus
lightgreen	greenyellow	0.745	CC	Dentate Gyrus
lightgreen	brown	0.704	CC	Dentate Gyrus
lightgreen	grey	0.65	CC	Dentate Gyrus
lightgreen	blue	0.605	CC	Dentate Gyrus
lightgreen	darkgreen	0.527	CC	Dentate Gyrus
lightgreen	lightcyan	0.598	CC	Dentate Gyrus
lightgreen	turquoise	0.66	CC	Dentate Gyrus
lightgreen	pink	0.605	CC	Dentate Gyrus
lightgreen	violet		CC	Dentate Gyrus
lightgreen	magenta	0.63	CC	Dentate Gyrus
lightgreen	salmon	0.587	CC	Dentate Gyrus
lightgreen	royalblue	0.766	CC	Dentate Gyrus
lightgreen	darkorange	0.57	CC	Dentate Gyrus
lightgreen	saddlebrown	0.475	CC	Dentate Gyrus
lightgreen	darkturquoise		CC	Dentate Gyrus
lightgreen	yellow	0.499	CC	Dentate Gyrus
lightgreen	darkgrey		CC	Dentate Gyrus
lightgreen	black	0.553	CC	Dentate Gyrus
lightgreen	green	0.706	CC	Dentate Gyrus
lightgreen	plum1	0.452	CC	Dentate Gyrus
lightgreen	tan	0.718	CC	Dentate Gyrus
